Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeBand,OrgIncomeBucket,DeptAvgIncome,RelIncomeRatio,DeptIncomeBucket,Gender_Marital,RoleTenureBand,RecentPromotion,Promo_AgeBand,EducationLevel,EnvSatLevel,CommuteBand,JobHopperBand,MgrTenureBand,Attrition
46,Travel_Rarely,Sales,9,2,Medical,3,Male,2,3,Sales Executive,4,Single,9619,1,No,3,4,0,9,3,3,9,8,4,7,44-48,6k-10k,6959.17264573991,1.3822045363234832,Above Avg,Male_Single,6-8 yrs,No,No_44-48,College,High,6-11 km,0-1,6–10 yrs,Yes
40,Travel_Frequently,Research & Development,1,4,Life Sciences,3,Male,2,4,Healthcare Representative,2,Married,13503,1,No,4,4,1,22,3,2,22,3,11,11,39-43,11k-15k,6281.252861602497,2.1497303639126324,Above Avg,Male_Married,3-5 yrs,No,No_39-43,Masters,High,0-5 km,0-1,10+ yrs,No
51,Travel_Rarely,Sales,21,4,Marketing,3,Male,3,2,Sales Executive,4,Single,5441,0,Yes,4,4,0,11,2,1,10,7,1,0,49-54,6k-10k,6959.17264573991,0.7818458137161942,Below Avg,Male_Single,6-8 yrs,Yes,Yes_49-54,Masters,High,18+ km,,0–2 yrs,No
30,Travel_Rarely,Sales,4,2,Medical,3,Female,2,2,Sales Executive,2,Divorced,5209,1,Yes,3,2,3,11,4,2,11,8,2,7,29-33,6k-10k,6959.17264573991,0.7485085174871633,Below Avg,Female_Divorced,6-8 yrs,Yes,Yes_29-33,College,High,0-5 km,0-1,6–10 yrs,No
46,Travel_Frequently,Research & Development,1,3,Medical,3,Male,2,3,Healthcare Representative,1,Married,10673,2,Yes,3,3,1,21,5,2,10,9,9,5,44-48,11k-15k,6281.252861602497,1.6991833054905965,Above Avg,Male_Married,9-11 yrs,No,No_44-48,Bachelors,High,0-5 km,2-3,3–5 yrs,No
32,Travel_Rarely,Sales,6,4,Medical,2,Male,3,2,Sales Executive,3,Single,5010,1,No,3,1,0,12,0,3,11,8,5,7,29-33,6k-10k,6959.17264573991,0.7199131642562273,Below Avg,Male_Single,6-8 yrs,No,No_29-33,Masters,Medium,6-11 km,0-1,6–10 yrs,No
54,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,3,Research Director,3,Married,13549,9,No,3,1,1,16,5,1,4,3,0,3,49-54,11k-15k,6281.252861602497,2.157053743660835,Above Avg,Female_Married,3-5 yrs,Yes,Yes_49-54,Masters,Low,0-5 km,6+,3–5 yrs,No
24,Travel_Rarely,Sales,3,2,Other,1,Female,3,2,Sales Executive,3,Married,4999,0,No,4,1,1,4,2,2,3,2,0,2,24-28,1k-5k,6959.17264573991,0.7183325165901957,Below Avg,Female_Married,0-2 yrs,Yes,Yes_24-28,College,Low,0-5 km,,0–2 yrs,No
28,Non-Travel,Sales,4,3,Medical,2,Male,3,2,Sales Executive,3,Married,4221,1,No,3,2,0,5,3,4,5,4,0,4,24-28,1k-5k,6959.17264573991,0.606537618029049,Below Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,Bachelors,Medium,0-5 km,0-1,3–5 yrs,No
44,Non-Travel,Research & Development,23,3,Medical,2,Male,3,2,Laboratory Technician,2,Married,2042,4,No,3,3,1,17,3,4,3,2,1,2,44-48,1k-5k,6281.252861602497,0.3250943792571721,Below Avg,Male_Married,0-2 yrs,Yes,Yes_44-48,Bachelors,Medium,18+ km,4-5,0–2 yrs,No
37,Travel_Rarely,Human Resources,6,4,Human Resources,3,Male,3,1,Human Resources,1,Divorced,2073,4,Yes,4,4,0,7,3,3,3,2,0,2,34-38,1k-5k,6654.507936507936,0.3115181497683871,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,Masters,High,6-11 km,4-5,0–2 yrs,Yes
32,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Male,3,1,Research Scientist,1,Single,2956,1,No,3,4,0,1,2,3,1,0,0,0,29-33,1k-5k,6281.252861602497,0.47060675077580844,Below Avg,Male_Single,,Yes,Yes_29-33,Below College,Very High,0-5 km,0-1,0–2 yrs,No
20,Travel_Frequently,Research & Development,6,3,Life Sciences,4,Female,2,1,Laboratory Technician,4,Single,2926,1,Yes,3,2,0,1,5,3,1,0,1,0,18-23,1k-5k,6281.252861602497,0.46583063354871973,Below Avg,Female_Single,,Yes,Yes_18-23,Bachelors,Very High,6-11 km,0-1,0–2 yrs,Yes
34,Travel_Rarely,Research & Development,6,4,Other,1,Female,3,2,Research Scientist,3,Single,4809,1,No,3,3,0,16,3,3,16,13,2,10,34-38,1k-5k,6281.252861602497,0.7656115915023216,Below Avg,Female_Single,12+ yrs,Yes,Yes_34-38,Masters,Low,6-11 km,0-1,6–10 yrs,No
37,Non-Travel,Research & Development,2,2,Life Sciences,3,Male,2,2,Healthcare Representative,4,Divorced,5163,5,No,3,4,1,17,2,4,1,0,0,0,34-38,6k-10k,6281.252861602497,0.8219697747819685,Below Avg,Male_Divorced,,Yes,Yes_34-38,College,High,0-5 km,4-5,0–2 yrs,No
50,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,3,5,Research Director,2,Married,18172,3,Yes,3,1,0,28,1,2,8,3,0,7,49-54,16k-20k,6281.252861602497,2.8930534083552066,Above Avg,Female_Married,3-5 yrs,Yes,Yes_49-54,Bachelors,Low,0-5 km,2-3,6–10 yrs,No
25,Travel_Rarely,Sales,5,3,Marketing,3,Male,2,2,Sales Executive,3,Single,5744,1,Yes,3,4,0,6,1,3,6,4,0,3,24-28,6k-10k,6959.17264573991,0.8253854721532474,Below Avg,Male_Single,3-5 yrs,Yes,Yes_24-28,Bachelors,High,0-5 km,0-1,3–5 yrs,Yes
25,Travel_Rarely,Research & Development,7,1,Medical,4,Male,2,1,Research Scientist,4,Married,2889,1,No,3,3,2,2,2,3,2,2,2,1,24-28,1k-5k,6281.252861602497,0.45994008896864363,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Below College,Very High,6-11 km,0-1,0–2 yrs,No
22,Travel_Rarely,Research & Development,15,3,Medical,2,Female,3,1,Laboratory Technician,4,Single,2871,1,No,3,3,0,1,5,3,0,0,0,0,18-23,1k-5k,6281.252861602497,0.4570744186323904,Below Avg,Female_Single,,Yes,Yes_18-23,Bachelors,Medium,12-17 km,0-1,0–2 yrs,No
51,Travel_Frequently,Research & Development,1,4,Medical,1,Female,2,3,Healthcare Representative,1,Single,7484,3,No,4,3,0,23,1,2,13,12,12,8,49-54,6k-10k,6281.252861602497,1.1914820442510656,Above Avg,Female_Single,12+ yrs,No,No_49-54,Masters,Low,0-5 km,2-3,6–10 yrs,No
34,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,2,Laboratory Technician,3,Single,6074,1,Yes,4,4,0,9,3,3,9,7,0,6,34-38,6k-10k,6281.252861602497,0.9670045345778959,Around Avg,Male_Single,6-8 yrs,Yes,Yes_34-38,Bachelors,Low,6-11 km,0-1,6–10 yrs,Yes
54,Non-Travel,Human Resources,26,3,Human Resources,4,Female,4,4,Manager,4,Single,17328,2,Yes,3,3,0,23,3,3,5,3,4,4,49-54,16k-20k,6654.507936507936,2.6039491071811924,Above Avg,Female_Single,3-5 yrs,No,No_49-54,Bachelors,Very High,18+ km,2-3,3–5 yrs,No
24,Travel_Rarely,Research & Development,18,1,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,2774,0,No,3,3,1,6,2,3,5,3,1,2,24-28,1k-5k,6281.252861602497,0.44163163959813684,Below Avg,Male_Married,3-5 yrs,Yes,Yes_24-28,Below College,Medium,18+ km,,0–2 yrs,No
34,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,2,2,Research Scientist,2,Divorced,4505,6,No,3,3,1,12,3,3,1,0,0,0,34-38,1k-5k,6281.252861602497,0.7172136036011559,Below Avg,Female_Divorced,,Yes,Yes_34-38,Masters,High,6-11 km,6+,0–2 yrs,No
37,Travel_Rarely,Sales,3,3,Life Sciences,3,Male,3,3,Sales Executive,4,Single,7428,2,No,3,1,0,12,3,3,5,3,1,3,34-38,6k-10k,6959.17264573991,1.0673682602984544,Around Avg,Male_Single,3-5 yrs,Yes,Yes_34-38,Bachelors,High,0-5 km,2-3,3–5 yrs,No
34,Travel_Rarely,Research & Development,5,3,Medical,3,Female,2,3,Manager,1,Single,11631,2,No,3,4,0,14,6,3,11,10,5,8,34-38,11k-15k,6281.252861602497,1.8517006489422962,Above Avg,Female_Single,9-11 yrs,No,No_34-38,Bachelors,High,0-5 km,2-3,6–10 yrs,No
36,Travel_Frequently,Sales,11,2,Technical Degree,2,Female,3,3,Sales Executive,4,Married,9738,0,No,3,3,1,10,6,3,9,7,2,8,34-38,6k-10k,6959.17264573991,1.3993042701650982,Above Avg,Female_Married,6-8 yrs,Yes,Yes_34-38,College,Medium,6-11 km,,6–10 yrs,No
36,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,3,1,Laboratory Technician,4,Divorced,2835,5,No,4,1,1,7,2,3,1,0,0,0,34-38,1k-5k,6281.252861602497,0.45134307795988393,Below Avg,Female_Divorced,,Yes,Yes_34-38,College,Low,0-5 km,4-5,0–2 yrs,No
43,Travel_Frequently,Sales,26,2,Life Sciences,3,Male,3,4,Manager,4,Married,16959,1,Yes,3,4,2,25,3,4,25,12,4,12,39-43,16k-20k,6959.17264573991,2.4369276152936847,Above Avg,Male_Married,12+ yrs,No,No_39-43,College,High,18+ km,0-1,10+ yrs,No
30,Travel_Frequently,Research & Development,23,3,Life Sciences,1,Male,1,1,Research Scientist,3,Divorced,2613,1,No,4,3,3,10,2,2,10,7,0,9,29-33,1k-5k,6281.252861602497,0.4159998104794274,Below Avg,Male_Divorced,6-8 yrs,Yes,Yes_29-33,Bachelors,Low,18+ km,0-1,6–10 yrs,No
33,Non-Travel,Sales,22,2,Marketing,3,Male,3,2,Sales Executive,2,Married,6146,0,No,3,1,1,8,2,4,7,7,0,7,29-33,6k-10k,6959.17264573991,0.8831509595845854,Below Avg,Male_Married,6-8 yrs,Yes,Yes_29-33,College,High,18+ km,,6–10 yrs,No
51,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,5,Research Director,3,Single,19537,7,No,3,3,0,23,5,3,20,18,15,15,49-54,16k-20k,6281.252861602497,3.1103667421877432,Above Avg,Male_Single,12+ yrs,No,No_49-54,Bachelors,Low,6-11 km,6+,10+ yrs,No
31,Travel_Rarely,Sales,6,4,Life Sciences,2,Male,1,2,Sales Executive,3,Married,6172,4,Yes,3,2,0,12,3,2,7,7,7,7,29-33,6k-10k,6959.17264573991,0.8868870358861148,Below Avg,Male_Married,6-8 yrs,No,No_29-33,Masters,Medium,6-11 km,4-5,6–10 yrs,Yes
26,Travel_Rarely,Research & Development,6,3,Other,3,Female,2,1,Research Scientist,2,Married,2368,1,No,3,3,0,5,3,2,5,4,4,3,24-28,1k-5k,6281.252861602497,0.3769948531248695,Below Avg,Female_Married,3-5 yrs,No,No_24-28,Bachelors,High,6-11 km,0-1,3–5 yrs,No
19,Travel_Rarely,Sales,22,1,Marketing,4,Male,3,1,Sales Representative,3,Single,1675,1,Yes,3,4,0,0,2,2,0,0,0,0,18-23,1k-5k,6959.17264573991,0.24068953096390835,Below Avg,Male_Single,,Yes,Yes_18-23,Below College,Very High,18+ km,0-1,0–2 yrs,Yes
22,Travel_Rarely,Research & Development,2,1,Technical Degree,3,Male,3,1,Laboratory Technician,4,Married,2523,0,No,3,3,1,3,2,3,2,1,2,1,18-23,1k-5k,6281.252861602497,0.40167145879816124,Below Avg,Male_Married,0-2 yrs,Yes,Yes_18-23,Below College,High,0-5 km,,0–2 yrs,No
49,Travel_Rarely,Research & Development,20,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,6567,1,No,3,3,0,16,2,2,15,11,5,11,49-54,6k-10k,6281.252861602497,1.0454920610097205,Around Avg,Female_Married,9-11 yrs,No,No_49-54,Masters,High,18+ km,0-1,10+ yrs,No
43,Travel_Frequently,Research & Development,28,3,Medical,2,Female,4,1,Research Scientist,3,Single,4739,4,No,3,4,0,18,2,3,3,2,1,2,39-43,1k-5k,6281.252861602497,0.7544673179724479,Below Avg,Female_Single,0-2 yrs,Yes,Yes_39-43,Bachelors,Medium,18+ km,4-5,0–2 yrs,No
50,Travel_Frequently,Sales,12,3,Marketing,3,Female,3,3,Sales Executive,4,Single,9208,4,No,3,4,0,16,3,3,2,2,2,1,49-54,6k-10k,6959.17264573991,1.3231457917108467,Above Avg,Female_Single,0-2 yrs,Yes,Yes_49-54,Bachelors,High,12-17 km,4-5,0–2 yrs,No
31,Travel_Rarely,Sales,20,3,Life Sciences,2,Female,1,2,Sales Executive,3,Married,4559,3,Yes,3,3,1,4,2,3,2,2,2,2,29-33,1k-5k,6959.17264573991,0.6551066099489302,Below Avg,Female_Married,0-2 yrs,Yes,Yes_29-33,Bachelors,Medium,18+ km,2-3,0–2 yrs,Yes
41,Travel_Rarely,Sales,9,1,Life Sciences,3,Male,3,3,Sales Executive,3,Divorced,8189,3,Yes,3,3,1,12,2,3,9,7,0,7,39-43,6k-10k,6959.17264573991,1.1767203397393704,Above Avg,Male_Divorced,6-8 yrs,Yes,Yes_39-43,Below College,High,6-11 km,2-3,6–10 yrs,No
26,Travel_Rarely,Human Resources,25,1,Life Sciences,3,Female,3,1,Human Resources,3,Married,2942,1,No,4,4,1,8,3,3,8,7,5,7,24-28,1k-5k,6654.507936507936,0.4421063177127809,Below Avg,Female_Married,6-8 yrs,No,No_24-28,Below College,High,18+ km,0-1,6–10 yrs,No
36,Travel_Rarely,Research & Development,6,2,Medical,2,Male,3,2,Manufacturing Director,2,Divorced,4941,6,No,4,4,2,7,0,3,3,2,0,1,34-38,1k-5k,6281.252861602497,0.786626507301512,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_34-38,College,Medium,6-11 km,6+,0–2 yrs,No
51,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,10650,2,No,3,4,0,18,2,3,4,2,0,3,49-54,11k-15k,6281.252861602497,1.6955216156164952,Above Avg,Male_Single,0-2 yrs,Yes,Yes_49-54,Masters,Low,6-11 km,2-3,3–5 yrs,Yes
39,Travel_Rarely,Sales,4,4,Life Sciences,4,Female,2,2,Sales Executive,3,Married,5902,4,No,3,3,1,17,1,4,15,11,5,9,39-43,6k-10k,6959.17264573991,0.8480893204471565,Below Avg,Female_Married,9-11 yrs,No,No_39-43,Masters,Very High,0-5 km,4-5,6–10 yrs,No
25,Travel_Rarely,Sales,28,3,Life Sciences,1,Male,2,2,Sales Executive,3,Married,8639,2,No,3,4,0,6,3,3,2,2,2,2,24-28,6k-10k,6959.17264573991,1.241383198804301,Above Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Bachelors,Low,18+ km,2-3,0–2 yrs,No
30,Travel_Rarely,Human Resources,9,3,Human Resources,3,Male,3,2,Human Resources,4,Married,6347,0,Yes,3,4,0,12,2,1,11,9,4,7,29-33,6k-10k,6654.507936507936,0.9537895304293068,Around Avg,Male_Married,9-11 yrs,No,No_29-33,Bachelors,High,6-11 km,,6–10 yrs,No
32,Travel_Rarely,Research & Development,9,3,Medical,1,Female,3,1,Laboratory Technician,1,Single,4200,7,No,4,1,0,10,2,4,5,4,0,4,29-33,1k-5k,6281.252861602497,0.6686564117924206,Below Avg,Female_Single,3-5 yrs,Yes,Yes_29-33,Bachelors,Low,6-11 km,6+,3–5 yrs,Yes
45,Travel_Rarely,Research & Development,29,3,Medical,3,Male,3,1,Research Scientist,4,Single,3452,5,No,3,2,0,9,2,2,6,5,0,3,44-48,1k-5k,6281.252861602497,0.5495718889303419,Below Avg,Male_Single,3-5 yrs,Yes,Yes_44-48,Bachelors,High,18+ km,4-5,3–5 yrs,No
38,Travel_Rarely,Research & Development,3,5,Technical Degree,4,Female,3,2,Research Scientist,3,Single,4317,3,Yes,4,2,0,19,2,3,3,2,2,2,34-38,1k-5k,6281.252861602497,0.6872832689780667,Below Avg,Female_Single,0-2 yrs,Yes,Yes_34-38,Doctorate,Very High,0-5 km,2-3,0–2 yrs,No
30,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Female,3,1,Research Scientist,3,Single,2632,1,No,3,3,0,5,4,2,5,4,0,4,29-33,1k-5k,6281.252861602497,0.4190246847232503,Below Avg,Female_Single,3-5 yrs,Yes,Yes_29-33,Bachelors,Low,18+ km,0-1,3–5 yrs,No
32,Travel_Frequently,Sales,9,2,Medical,4,Male,1,2,Sales Executive,4,Divorced,4668,0,No,3,4,3,9,2,4,8,7,0,7,29-33,1k-5k,6959.17264573991,0.6707693913668801,Below Avg,Male_Divorced,6-8 yrs,Yes,Yes_29-33,College,Very High,6-11 km,,6–10 yrs,No
30,Travel_Rarely,Research & Development,5,3,Technical Degree,4,Female,3,1,Research Scientist,1,Divorced,3204,5,No,3,4,1,8,3,3,3,2,2,2,29-33,1k-5k,6281.252861602497,0.5100893198530752,Below Avg,Female_Divorced,0-2 yrs,Yes,Yes_29-33,Bachelors,Very High,0-5 km,4-5,0–2 yrs,No
30,Travel_Rarely,Research & Development,2,1,Medical,2,Male,2,1,Laboratory Technician,4,Single,2720,0,No,3,4,0,6,3,3,5,3,1,2,29-33,1k-5k,6281.252861602497,0.4330346285893772,Below Avg,Male_Single,3-5 yrs,Yes,Yes_29-33,Below College,Medium,0-5 km,,0–2 yrs,No
41,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,2,4,Manager,1,Divorced,17181,4,No,3,2,1,21,2,2,7,6,7,7,39-43,16k-20k,6281.252861602497,2.735282335953709,Above Avg,Male_Divorced,6-8 yrs,No,No_39-43,Bachelors,Very High,6-11 km,4-5,6–10 yrs,No
41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Married,2238,2,No,4,4,1,7,2,3,5,0,1,4,39-43,1k-5k,6281.252861602497,0.35629834514081843,Below Avg,Male_Married,,Yes,Yes_39-43,Masters,High,6-11 km,2-3,3–5 yrs,No
19,Travel_Rarely,Research & Development,3,1,Medical,2,Female,3,1,Laboratory Technician,2,Single,1483,1,No,3,4,0,1,3,3,1,0,0,0,18-23,1k-5k,6281.252861602497,0.23609939492575233,Below Avg,Female_Single,,Yes,Yes_18-23,Below College,Medium,0-5 km,0-1,0–2 yrs,No
40,Travel_Frequently,Research & Development,26,3,Medical,2,Female,3,2,Research Scientist,2,Divorced,5605,1,No,3,1,1,20,2,3,20,7,2,13,39-43,6k-10k,6281.252861602497,0.8923379019277423,Below Avg,Female_Divorced,6-8 yrs,Yes,Yes_39-43,Bachelors,Medium,18+ km,0-1,10+ yrs,No
35,Travel_Rarely,Sales,1,5,Marketing,3,Male,3,3,Sales Executive,2,Married,7295,1,No,3,1,2,10,3,3,10,8,0,6,34-38,6k-10k,6959.17264573991,1.0482567930637083,Around Avg,Male_Married,6-8 yrs,Yes,Yes_34-38,Doctorate,High,0-5 km,0-1,6–10 yrs,No
53,Travel_Rarely,Sales,6,2,Marketing,2,Male,3,2,Sales Representative,3,Married,2306,2,Yes,4,4,1,13,3,1,7,7,4,5,49-54,1k-5k,6959.17264573991,0.3313612288971777,Below Avg,Male_Married,6-8 yrs,No,No_49-54,College,Medium,6-11 km,2-3,3–5 yrs,No
45,Travel_Rarely,Research & Development,9,3,Life Sciences,2,Male,3,2,Laboratory Technician,2,Divorced,2348,8,No,3,3,1,20,2,1,17,9,0,15,44-48,1k-5k,6281.252861602497,0.37381077497347703,Below Avg,Male_Divorced,9-11 yrs,Yes,Yes_44-48,Bachelors,Medium,6-11 km,6+,10+ yrs,No
32,Travel_Frequently,Sales,8,3,Marketing,2,Female,3,3,Sales Executive,4,Single,8998,1,No,3,4,0,9,2,3,9,8,3,7,29-33,6k-10k,6959.17264573991,1.2929697908138789,Above Avg,Female_Single,6-8 yrs,No,No_29-33,Bachelors,Medium,6-11 km,0-1,6–10 yrs,No
29,Non-Travel,Research & Development,1,1,Technical Degree,4,Male,3,2,Manufacturing Director,3,Married,4319,1,No,3,1,1,10,1,3,10,7,0,9,29-33,1k-5k,6281.252861602497,0.6876016767932058,Below Avg,Male_Married,6-8 yrs,Yes,Yes_29-33,Below College,Very High,0-5 km,0-1,6–10 yrs,No
51,Travel_Rarely,Research & Development,7,4,Medical,2,Male,2,2,Manufacturing Director,3,Married,6132,2,No,3,3,0,10,2,3,1,0,0,0,49-54,6k-10k,6281.252861602497,0.9762383612169341,Around Avg,Male_Married,,Yes,Yes_49-54,Masters,Medium,6-11 km,2-3,0–2 yrs,No
40,Travel_Rarely,Sales,4,4,Marketing,3,Male,2,3,Sales Executive,4,Married,10855,7,No,3,1,1,15,2,2,12,11,2,11,39-43,11k-15k,6959.17264573991,1.5598118558884926,Above Avg,Male_Married,9-11 yrs,Yes,Yes_39-43,Masters,High,0-5 km,6+,10+ yrs,No
34,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,2231,6,No,3,4,1,6,3,3,4,3,1,2,34-38,1k-5k,6959.17264573991,0.32058408571968927,Below Avg,Female_Married,3-5 yrs,Yes,Yes_34-38,Masters,High,0-5 km,6+,0–2 yrs,No
22,Travel_Rarely,Research & Development,19,1,Medical,3,Male,3,1,Research Scientist,4,Married,2323,1,No,4,1,2,2,6,3,2,2,2,2,18-23,1k-5k,6281.252861602497,0.36983067728423646,Below Avg,Male_Married,0-2 yrs,Yes,Yes_18-23,Below College,High,18+ km,0-1,0–2 yrs,No
27,Non-Travel,Research & Development,9,3,Medical,4,Male,3,1,Research Scientist,2,Divorced,2024,6,No,3,4,1,6,1,1,2,2,2,2,24-28,1k-5k,6281.252861602497,0.32222870892091887,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,Bachelors,Very High,6-11 km,6+,0–2 yrs,No
28,Travel_Rarely,Research & Development,21,3,Medical,3,Male,3,1,Research Scientist,4,Married,2713,1,No,3,3,1,5,2,1,5,2,0,2,24-28,1k-5k,6281.252861602497,0.4319202012363898,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Bachelors,High,18+ km,0-1,0–2 yrs,No
27,Non-Travel,Research & Development,3,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,2566,1,Yes,3,4,1,1,2,2,1,1,0,1,24-28,1k-5k,6281.252861602497,0.4085172268236551,Below Avg,Male_Divorced,0-2 yrs,Yes,Yes_24-28,Bachelors,High,0-5 km,0-1,0–2 yrs,No
50,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,19926,3,No,3,2,0,21,5,3,5,4,4,4,49-54,16k-20k,6281.252861602497,3.172297062232327,Above Avg,Female_Single,3-5 yrs,No,No_49-54,Bachelors,High,6-11 km,2-3,3–5 yrs,No
41,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2451,4,No,3,1,1,13,2,3,9,8,1,8,39-43,1k-5k,6281.252861602497,0.3902087774531483,Below Avg,Male_Divorced,6-8 yrs,Yes,Yes_39-43,Bachelors,Low,12-17 km,4-5,6–10 yrs,No
30,Travel_Rarely,Sales,5,3,Life Sciences,2,Female,3,3,Sales Executive,4,Married,9419,2,No,3,3,1,12,2,3,10,9,7,4,29-33,6k-10k,6959.17264573991,1.3534654878501806,Above Avg,Female_Married,9-11 yrs,No,No_29-33,Bachelors,Medium,0-5 km,2-3,3–5 yrs,No
38,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,2,2,Sales Executive,4,Single,8686,4,No,4,3,0,12,2,4,8,3,0,7,34-38,6k-10k,6959.17264573991,1.248136875195527,Above Avg,Female_Single,3-5 yrs,Yes,Yes_34-38,Masters,Low,0-5 km,4-5,6–10 yrs,No
32,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,3038,3,No,4,1,0,8,2,3,5,4,1,4,29-33,1k-5k,6281.252861602497,0.4836614711965176,Below Avg,Male_Single,3-5 yrs,Yes,Yes_29-33,Doctorate,High,6-11 km,2-3,3–5 yrs,No
27,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3058,0,Yes,3,4,1,6,3,2,5,2,1,1,24-28,1k-5k,6281.252861602497,0.4868455493479101,Below Avg,Male_Married,0-2 yrs,Yes,Yes_24-28,Bachelors,High,12-17 km,,0–2 yrs,No
19,Travel_Frequently,Sales,1,1,Technical Degree,3,Female,1,1,Sales Representative,1,Single,2325,0,No,4,1,0,1,5,4,0,0,0,0,18-23,1k-5k,6959.17264573991,0.33409143850214146,Below Avg,Female_Single,,Yes,Yes_18-23,Below College,High,0-5 km,,0–2 yrs,Yes
36,Travel_Frequently,Research & Development,3,2,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,3,3,0,13,3,2,8,7,7,2,34-38,1k-5k,6281.252861602497,0.33241775900537485,Below Avg,Male_Single,6-8 yrs,No,No_34-38,College,Very High,0-5 km,4-5,0–2 yrs,No
30,Non-Travel,Research & Development,9,3,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,3,3,2,12,4,3,12,9,6,10,29-33,1k-5k,6281.252861602497,0.4890744040538848,Below Avg,Male_Divorced,9-11 yrs,No,No_29-33,Bachelors,High,6-11 km,0-1,6–10 yrs,No
45,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,3,1,1,9,3,4,5,4,0,3,44-48,6k-10k,6959.17264573991,0.7193383832867613,Below Avg,Female_Divorced,3-5 yrs,Yes,Yes_44-48,College,High,0-5 km,4-5,3–5 yrs,No
33,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,3,1,0,4,2,4,3,1,0,2,29-33,1k-5k,6281.252861602497,0.3980097689240599,Below Avg,Male_Single,0-2 yrs,Yes,Yes_29-33,Bachelors,High,0-5 km,,0–2 yrs,No
19,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,4,3,0,1,3,2,1,0,1,0,18-23,1k-5k,6281.252861602497,0.1754427061417256,Below Avg,Male_Single,,Yes,Yes_18-23,Bachelors,Medium,0-5 km,0-1,0–2 yrs,Yes
46,Travel_Rarely,Sales,1,2,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,4,3,3,24,2,3,24,13,15,7,44-48,11k-15k,6959.17264573991,1.5020463684571546,Above Avg,Female_Divorced,12+ yrs,No,No_44-48,College,Medium,0-5 km,0-1,6–10 yrs,No
38,Travel_Rarely,Research & Development,9,2,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,3,3,0,2,3,3,2,2,2,1,34-38,1k-5k,6281.252861602497,0.3642585405192996,Below Avg,Female_Single,0-2 yrs,Yes,Yes_34-38,College,High,6-11 km,0-1,0–2 yrs,No
31,Travel_Rarely,Research & Development,12,1,Medical,3,Female,3,1,Research Scientist,4,Married,3929,8,Yes,4,3,1,7,0,3,4,2,0,2,29-33,1k-5k,6281.252861602497,0.6255121528410525,Below Avg,Female_Married,0-2 yrs,Yes,Yes_29-33,Below College,High,12-17 km,6+,0–2 yrs,No
